date,team,opponent,GF,GA,pre_rating_team,pre_rating_opponent,did_score_team,fail_to_score_team,did_receive_goal_team,not_receive_goal_team,GF_last_5_team,GA_last_5_team,qatar,magic_johnson_team,rating_team,did_score_opponent,fail_to_score_opponent,did_receive_goal_opponent,not_receive_goal_opponent,GF_last_5_opponent,GA_last_5_opponent,magic_johnson_opponent,rating_opponent
2021-10-11,Gabon,Angola,2,0,1353,1355,4,1,4,1,6,8,FALSE,0.497121800425189,1383,2,3,4,1,5,4,0.502878199574811,1325
2021-03-25,Gabon,Democratic Republic of Congo,3,0,1364,1523,3,2,4,1,4,6,FALSE,0.28592109741465,1407,3,2,3,2,3,5,0.71407890258535,1480
2022-11-20,Gambia,Guinea-Bissau,0,0,1405,1360,4,1,3,2,5,4,FALSE,0.564400490240421,1401,5,0,5,0,11,10,0.435599509759579,1364
2022-06-04,Gambia,South Sudan,1,0,1448,1116,4,1,3,2,5,5,FALSE,0.871147798404556,1456,3,2,3,2,6,7,0.128852201595444,1108
2022-01-24,Gambia,Guinea,1,0,1440,1388,4,1,3,2,5,4,FALSE,0.574280203654524,1466,3,2,2,3,4,5,0.425719796345476,1362
2022-01-20,Gambia,Tunisia,1,0,1381,1638,4,1,4,1,5,6,FALSE,0.185516412495288,1430,3,2,3,2,7,4,0.814483587504712,1589
2022-01-16,Gambia,Mali,1,1,1370,1643,3,2,4,1,4,6,FALSE,0.17200061973883,1390,5,0,0,5,11,0,0.82799938026117,1623
2021-06-08,Gambia,Togo,1,0,1383,1346,4,1,3,2,6,4,FALSE,0.553046895169462,1410,3,2,3,2,4,6,0.446953104830538,1319
2021-06-05,Gambia,Niger,2,0,1369,1329,4,1,3,2,5,4,FALSE,0.557311633762293,1396,2,3,2,3,2,6,0.442688366237707,1302
2021-03-25,Gambia,Angola,1,0,1357,1352,4,1,4,1,7,5,FALSE,0.507195081709051,1387,2,3,3,2,5,3,0.492804918290949,1322
2020-11-16,Gambia,Gabon,2,1,1327,1391,4,1,4,1,6,5,FALSE,0.408924403685057,1362,3,2,3,2,6,4,0.591075596314943,1356
2022-09-23,Georgia,North Macedonia,2,0,1629,1632,3,2,1,4,12,2,FALSE,0.49568276024494,1659,3,2,3,2,7,6,0.50431723975506,1602
2022-06-12,Georgia,Bulgaria,0,0,1660,1460,4,1,1,4,13,2,FALSE,0.759746926647958,1644,5,0,5,0,6,11,0.240253073352042,1476
2022-06-02,Georgia,Gibraltar,4,0,1613,1079,4,1,1,4,6,1,FALSE,0.955805373513589,1616,1,4,3,2,1,15,0.0441946264864115,1076
2021-11-15,Georgia,Uzbekistan,1,0,1542,1507,3,2,4,1,5,11,FALSE,0.550199353253537,1569,3,2,4,1,7,9,0.449800646746463,1480
2021-11-11,Georgia,Sweden,2,0,1488,1886,2,3,5,0,3,12,FALSE,0.0918650642681929,1542,5,0,3,2,10,4,0.908134935731807,1832
2021-10-09,Georgia,Greece,0,2,1480,1723,2,3,5,0,3,13,FALSE,0.198003355885567,1468,5,0,5,0,7,6,0.801996644114433,1735
2021-09-02,Georgia,Kosovo,0,1,1544,1490,3,2,5,0,4,8,FALSE,0.577092475825329,1509,5,0,4,1,9,7,0.422907524174671,1525
2021-03-28,Georgia,Spain,1,2,1481,2002,2,3,4,1,2,5,FALSE,0.0474657763323368,1478,4,1,4,1,9,4,0.952534223667663,2005
2018-11-19,Georgia,Kazakhstan,2,1,1496,1347,5,0,1,4,10,1,FALSE,0.702182602090521,1514,4,1,4,1,7,5,0.297817397909479,1329
2022-09-23,Germany,Hungary,0,1,1991,1829,5,0,5,0,9,6,FALSE,0.717591723191531,1948,5,0,2,3,8,3,0.282408276808469,1872
2022-06-14,Germany,Italy,5,2,1956,1984,5,0,4,1,6,4,FALSE,0.459791771676254,1988,3,2,4,1,6,7,0.540208228323746,1952
2022-06-07,Germany,England,1,1,1961,2003,5,0,3,2,17,3,FALSE,0.439849854768097,1965,4,1,2,3,20,2,0.560150145231903,1999
2022-03-26,Germany,Israel,2,0,1952,1613,5,0,2,3,23,2,FALSE,0.875603668640993,1959,4,1,5,0,9,15,0.124396331359007,1606
2021-11-11,Germany,Liechtenstein,9,0,1946,1099,5,0,1,4,18,1,FALSE,0.992428200653285,1946,1,4,5,0,1,13,0.00757179934671465,1099
2021-10-08,Germany,Romania,2,1,1931,1614,4,1,2,3,14,4,FALSE,0.861140935657043,1939,3,2,2,3,5,3,0.138859064342957,1606
2021-09-05,Germany,Armenia,6,0,1918,1606,3,2,4,1,8,7,FALSE,0.857663318553857,1927,4,1,3,2,7,6,0.142336681446143,1597
2021-09-02,Germany,Liechtenstein,2,0,1922,1078,3,2,5,0,13,8,FALSE,0.992297320659993,1922,2,3,5,0,2,22,0.00770267934000696,1078
2021-06-23,Germany,Hungary,2,2,1948,1753,4,1,5,0,13,7,FALSE,0.754454041942187,1933,3,2,3,2,6,5,0.245545958057814,1768
2021-06-19,Germany,Portugal,4,2,1908,2040,4,1,4,1,10,5,FALSE,0.318678164833606,1949,4,1,2,3,12,3,0.681321835166394,1999
2021-06-15,Germany,France,0,1,1924,2099,5,0,3,2,13,4,FALSE,0.267492710244332,1908,5,0,1,4,10,1,0.732507289755668,2115
2021-06-07,Germany,Latvia,7,1,1926,1302,4,1,3,2,6,9,FALSE,0.97319595759616,1928,4,1,4,1,12,8,0.0268040424038402,1300
2021-03-31,Germany,North Macedonia,1,2,1984,1555,4,1,2,3,8,7,FALSE,0.921977423682627,1929,4,1,3,2,10,5,0.0780225763173731,1610
2021-03-25,Germany,Iceland,3,0,1959,1636,4,1,4,1,9,11,FALSE,0.865219705228558,1967,3,2,5,0,3,13,0.134780294771442,1628
2020-11-14,Germany,Ukraine,3,1,1944,1793,5,0,4,1,10,8,FALSE,0.704584592662721,1962,3,2,4,1,3,15,0.295415407337279,1775
2020-11-11,Germany,Czechia,1,0,1936,1734,5,0,5,0,10,9,FALSE,0.761842109917936,1950,4,1,5,0,8,6,0.238157890082064,1720
2020-10-13,Germany,Switzerland,3,3,1948,1814,5,0,5,0,9,8,FALSE,0.683816314193659,1937,4,1,5,0,8,8,0.316183685806341,1825
2020-10-07,Germany,Turkey,3,3,1939,1667,5,0,4,1,8,6,FALSE,0.82717801696314,1919,0,5,3,2,0,4,0.17282198303686,1687
2020-09-03,Germany,Spain,1,1,1965,2000,4,1,4,1,8,8,FALSE,0.449800646746463,1968,5,0,3,2,15,7,0.550199353253537,1997
2018-11-19,Germany,Netherlands,2,2,1978,2007,3,2,3,2,6,6,FALSE,0.458362297285237,1980,5,0,3,2,9,4,0.541637702714763,2005
2018-11-15,Germany,Russia,3,0,1960,1811,2,3,4,1,3,8,FALSE,0.702182602090521,1978,4,1,3,2,11,4,0.297817397909479,1793
2018-09-06,Germany,France,0,0,1945,2104,3,2,5,0,5,7,FALSE,0.28592109741465,1958,4,1,2,3,11,5,0.71407890258535,2091
2022-11-17,Ghana,Switzerland,2,0,1544,1953,3,2,3,2,3,8,FALSE,0.0867172058433826,1599,3,2,4,1,5,7,0.913282794156617,1898
2022-06-01,Ghana,Madagascar,3,0,1529,1325,3,2,4,1,4,6,FALSE,0.763924699144839,1543,3,2,4,1,4,8,0.236075300855161,1311
2022-03-25,Ghana,Nigeria,0,0,1516,1651,3,2,4,1,4,8,FALSE,0.31494039100665,1527,4,1,3,2,7,3,0.68505960899335,1640
2021-11-14,Ghana,South Africa,1,0,1584,1591,4,1,3,2,6,3,FALSE,0.489927553072562,1615,4,1,1,4,6,1,0.510072446927438,1560
2022-11-19,Gibraltar,Andorra,1,0,1086,1125,4,1,4,1,5,12,FALSE,0.444109038883147,1119,4,1,4,1,6,5,0.555890961116853,1092
2022-11-16,Gibraltar,Liechtenstein,2,0,1062,983,3,2,5,0,3,14,FALSE,0.611770500781064,1085,1,4,5,0,1,9,0.388229499218936,960
2022-09-26,Gibraltar,Georgia,1,2,1074,1646,2,3,5,0,2,16,FALSE,0.035822587581329,1072,4,1,1,4,14,2,0.964177412418671,1648
2022-06-09,Gibraltar,Bulgaria,1,1,1070,1493,1,4,3,2,1,9,FALSE,0.0805436175730883,1095,4,1,5,0,5,14,0.919456382426912,1468
2022-06-05,Gibraltar,North Macedonia,0,2,1072,1656,1,4,3,2,1,13,FALSE,0.0335117105483713,1070,4,1,3,2,10,4,0.966488289451629,1658
2022-03-26,Gibraltar,Faroe Islands,0,0,1063,1256,1,4,4,1,1,18,FALSE,0.247685006394318,1078,3,2,5,0,5,10,0.752314993605682,1241
2022-03-23,Gibraltar,Grenada,0,0,1060,1115,2,3,5,0,2,23,FALSE,0.421503247655257,1065,2,3,5,0,2,14,0.578496752344743,1110
2021-11-16,Gibraltar,Latvia,1,3,1066,1328,1,4,5,0,1,23,FALSE,0.181206709865685,1055,1,4,3,2,1,5,0.818793290134315,1339
2021-10-08,Gibraltar,Montenegro,0,3,1065,1507,2,3,4,1,2,17,FALSE,0.0728065348975995,1061,2,3,3,2,3,9,0.927193465102401,1511
2021-09-04,Gibraltar,Turkey,0,3,1068,1713,2,3,4,1,2,20,FALSE,0.0238247200206873,1067,3,2,4,1,5,10,0.976175279979313,1714
2021-03-30,Gibraltar,Netherlands,0,7,1086,1952,2,3,4,1,2,11,FALSE,0.00679266067529564,1086,5,0,4,1,10,7,0.993207339324704,1952
2021-03-24,Gibraltar,Norway,0,3,1101,1727,2,3,3,2,2,6,FALSE,0.0265053515280152,1099,5,0,3,2,12,4,0.973494648471985,1729
2020-09-05,Gibraltar,San Marino,1,0,1134,838,3,2,4,1,5,13,FALSE,0.846045100432095,1143,0,5,5,0,0,11,0.153954899567905,829
2022-09-27,Greece,Northern Ireland,3,1,1657,1533,4,1,1,4,7,1,FALSE,0.671240580815832,1677,3,2,4,1,6,7,0.328759419184168,1513
2022-06-12,Greece,Kosovo,2,0,1704,1564,4,1,1,4,6,1,FALSE,0.691236152414763,1723,4,1,3,2,11,4,0.308763847585237,1545
2022-06-09,Greece,Cyprus,3,0,1697,1342,4,1,2,3,4,2,FALSE,0.885293676054079,1704,2,3,2,3,3,4,0.114706323945921,1335
2021-11-14,Greece,Kosovo,1,1,1677,1454,3,2,4,1,5,5,FALSE,0.783077443409676,1660,2,3,5,0,2,10,0.216922556590324,1471
2021-11-11,Greece,Spain,0,1,1704,1998,4,1,4,1,6,6,FALSE,0.155460471769965,1695,5,0,3,2,10,5,0.844539528230035,2007
2021-09-08,Greece,Sweden,2,1,1690,1910,5,0,5,0,6,6,FALSE,0.219870396006842,1737,5,0,4,1,9,6,0.780129603993158,1863
2021-06-06,Greece,Norway,2,1,1684,1764,4,1,4,1,5,4,FALSE,0.386863179846857,1721,4,1,2,3,6,4,0.613136820153143,1727
2021-03-31,Greece,Georgia,1,1,1679,1481,4,1,3,2,7,3,FALSE,0.757639174862252,1664,2,3,4,1,2,6,0.242360825137748,1496
2021-03-28,Greece,Honduras,2,1,1661,1534,3,2,2,3,5,2,FALSE,0.675040201040299,1680,5,0,4,1,5,8,0.324959798959701,1515
2020-11-18,Greece,Slovenia,0,0,1624,1619,4,1,2,3,7,3,FALSE,0.507195081709051,1624,4,1,1,4,11,1,0.492804918290949,1619
2020-10-11,Greece,Moldova,2,0,1605,1325,3,2,3,2,4,4,FALSE,0.833662469183438,1615,2,3,5,0,2,10,0.166337530816562,1315
2018-11-18,Greece,Estonia,0,1,1645,1425,4,1,2,3,4,4,FALSE,0.780129603993158,1598,1,4,5,0,3,8,0.219870396006842,1472
2018-11-15,Greece,Finland,1,0,1618,1693,3,2,3,2,3,6,FALSE,0.393712176214572,1654,5,0,0,5,7,0,0.606287823785428,1657
2022-09-24,Grenada,Saint Vincent and the Grenadines,1,3,1116,1021,2,3,4,1,3,11,FALSE,0.633407700071168,1078,3,2,5,0,4,12,0.366592299928832,1059
2022-06-07,Grenada,El Salvador,2,2,1095,1519,2,3,4,1,2,11,FALSE,0.0801183430290193,1120,3,2,5,0,7,11,0.919881656970981,1494
2022-06-12,Guadeloupe,Barbados,2,1,1203,988,3,2,4,1,6,8,FALSE,0.775152865649684,1216,0,5,5,0,0,19,0.224847134350316,975
2022-06-02,Guadeloupe,Cuba,2,1,1188,1271,4,1,5,0,6,13,FALSE,0.382774969095054,1225,3,2,2,3,7,3,0.617225030904946,1234
2022-11-19,Guatemala,Nicaragua,3,1,1414,1277,4,1,4,1,5,9,FALSE,0.687538248212342,1433,3,2,4,1,3,6,0.312461751787658,1258
2022-06-13,Guatemala,Dominican Republic,2,0,1484,1199,3,2,2,3,7,3,FALSE,0.837615458371398,1494,4,1,4,1,6,8,0.162384541628603,1189
2022-06-05,Guatemala,Belize,2,0,1526,1074,3,2,2,3,7,3,FALSE,0.930985119631817,1530,1,4,5,0,1,13,0.0690148803681826,1070
2022-04-27,Guatemala,Mexico,0,0,1545,1861,5,0,2,3,11,3,FALSE,0.139548838242288,1567,3,2,0,5,4,0,0.860451161757712,1839
2022-04-24,Guatemala,El Salvador,4,0,1520,1493,5,0,3,2,8,4,FALSE,0.538778092057172,1548,3,2,4,1,4,7,0.461221907942829,1465
2022-03-27,Guatemala,Haiti,2,1,1492,1528,4,1,3,2,6,6,FALSE,0.44837645268904,1525,4,1,4,1,6,12,0.551623547310961,1495
2021-09-24,Guatemala,El Salvador,2,0,1432,1548,3,2,5,0,4,9,FALSE,0.339000908753642,1472,1,4,2,3,2,6,0.660999091246358,1508
2022-03-25,Guinea,South Africa,0,0,1367,1550,3,2,2,3,4,3,FALSE,0.2585664770307,1381,4,1,2,3,6,2,0.7414335229693,1536
2022-01-14,Guinea,Senegal,0,0,1410,1701,2,3,2,3,3,6,FALSE,0.157741327529574,1431,5,0,3,2,11,3,0.842258672470426,1680
2022-01-10,Guinea,Malawi,1,0,1385,1306,2,3,3,2,3,10,FALSE,0.611770500781064,1408,2,3,5,0,3,11,0.388229499218936,1283
2021-06-08,Guinea,Kosovo,2,1,1418,1516,3,2,3,2,3,5,FALSE,0.362591623255516,1456,4,1,4,1,11,8,0.637408376744484,1478
2022-03-23,Guinea-Bissau,Equatorial Guinea,3,0,1356,1482,0,5,2,3,0,3,FALSE,0.326223812111678,1396,3,2,2,3,3,4,0.673776187888322,1442
2022-01-11,Guinea-Bissau,Sudan,0,0,1379,1289,1,4,3,2,4,10,FALSE,0.626699081666732,1371,1,4,4,1,2,13,0.373300918333268,1297
2022-03-27,Guyana,Barbados,5,0,1143,1063,2,3,3,2,2,8,FALSE,0.613136820153143,1166,2,3,4,1,2,21,0.386863179846857,1040
2022-06-14,Haiti,Guyana,6,0,1488,1246,4,1,3,2,12,6,FALSE,0.801080939828946,1500,5,0,5,0,11,11,0.198919060171054,1234
2021-09-04,Haiti,Jordan,2,0,1503,1453,4,1,5,0,8,13,FALSE,0.571463117408381,1529,3,2,3,2,5,7,0.428536882591619,1427
2022-10-30,Honduras,Saudi Arabia,0,0,1488,1643,3,2,5,0,5,8,FALSE,0.290645369401237,1501,2,3,2,3,2,2,0.709354630598763,1630
2022-09-27,Honduras,Guatemala,2,1,1464,1462,4,1,4,1,5,8,FALSE,0.502878199574811,1494,4,1,3,2,6,7,0.497121800425189,1432
2022-06-13,Honduras,Canada,2,1,1411,1771,4,1,4,1,4,6,FALSE,0.111815769778117,1464,3,2,2,3,10,2,0.888184230221883,1718
2022-03-27,Honduras,Mexico,0,1,1452,1836,2,3,5,0,2,10,FALSE,0.0988131708783323,1446,3,2,2,3,5,3,0.901186829121668,1842
2022-01-30,Honduras,El Salvador,0,2,1474,1488,3,2,5,0,4,11,FALSE,0.479863277964184,1445,3,2,5,0,3,6,0.520136722035817,1517
2022-01-27,Honduras,Canada,0,2,1486,1808,3,2,5,0,4,12,FALSE,0.135452994588696,1478,4,1,3,2,8,3,0.864547005411304,1816
2021-11-12,Honduras,Panama,2,3,1541,1595,1,4,3,2,1,9,FALSE,0.422907524174671,1516,4,1,3,2,6,6,0.577092475825329,1620
2021-10-13,Honduras,Jamaica,0,2,1575,1544,2,3,3,2,2,8,FALSE,0.544494573083008,1542,2,3,4,1,2,8,0.455505426916992,1577
2021-10-07,Honduras,Costa Rica,0,0,1592,1605,2,3,4,1,2,10,FALSE,0.481300222070441,1593,1,4,3,2,1,4,0.518699777929559,1604
2021-09-08,Honduras,United States,1,4,1603,1860,2,3,4,1,4,8,FALSE,0.185516412495288,1592,4,1,1,4,4,1,0.814483587504712,1871
2021-07-17,Honduras,Panama,3,2,1588,1561,3,2,3,2,7,5,FALSE,0.538778092057172,1616,3,2,3,2,8,7,0.461221907942829,1533
2021-07-13,Honduras,Grenada,4,0,1563,1008,3,2,4,1,4,6,FALSE,0.960639514495548,1565,3,2,4,1,7,7,0.0393604855044517,1006
2021-06-12,Honduras,Mexico,0,0,1504,1855,4,1,5,0,5,8,FALSE,0.117065395874318,1527,3,2,3,2,5,5,0.882934604125682,1832
2022-09-24,Hong Kong,Myanmar,0,0,1150,923,1,4,4,1,2,14,FALSE,0.786963279389469,1133,1,4,5,0,2,16,0.213036720610531,940
2022-09-21,Hong Kong,Myanmar,2,0,1143,933,1,4,4,1,3,14,FALSE,0.770096676660982,1157,1,4,4,1,2,14,0.229903323339018,919
2022-05-24,Hong Kong,Myanmar,0,0,1203,936,2,3,4,1,6,9,FALSE,0.823024628921732,1184,3,2,4,1,5,14,0.176975371078268,955
2022-11-20,Hungary,Greece,2,1,1810,1672,4,1,3,2,8,5,FALSE,0.688773568668713,1829,4,1,3,2,10,4,0.311226431331287,1653
2022-09-26,Hungary,Italy,0,2,1877,1987,5,0,2,3,8,3,FALSE,0.34678283278113,1856,4,1,3,2,6,7,0.65321716721887,2008
2022-06-11,Hungary,Germany,1,1,1774,1970,4,1,3,2,5,4,FALSE,0.244481117928803,1789,5,0,4,1,9,4,0.755518882071197,1955
2022-06-04,Hungary,England,1,0,1735,2055,4,1,3,2,8,3,FALSE,0.13680688860321,1787,5,0,2,3,21,2,0.86319311139679,2003
2022-03-24,Hungary,Serbia,0,1,1718,1860,4,1,4,1,9,4,FALSE,0.306312083578035,1700,5,0,3,2,11,3,0.693687916421965,1878
2021-11-12,Hungary,San Marino,4,0,1683,800,2,3,5,0,3,8,FALSE,0.993836675705279,1683,1,4,5,0,1,22,0.0061633242947207,800
2021-10-09,Hungary,Albania,0,1,1716,1588,3,2,5,0,5,9,FALSE,0.676301669492737,1675,4,1,2,3,8,7,0.323698330507263,1629
2021-09-08,Hungary,Andorra,2,1,1711,1047,2,3,5,0,3,11,FALSE,0.97859076674954,1712,3,2,3,2,4,12,0.0214092332504601,1046
2021-09-02,Hungary,England,0,4,1771,2055,3,2,3,2,4,6,FALSE,0.163169033997105,1761,5,0,2,3,10,2,0.836830966002895,2065
2021-06-19,Hungary,France,1,1,1736,2113,3,2,2,3,8,4,FALSE,0.102459885871276,1760,5,0,0,5,10,0,0.897540114128724,2089
2021-06-15,Hungary,Portugal,0,3,1751,2031,4,1,2,3,11,4,FALSE,0.166337530816562,1741,4,1,2,3,10,3,0.833662469183438,2041
2021-06-08,Hungary,Ireland,0,0,1773,1584,5,0,2,3,13,4,FALSE,0.747999541196054,1758,3,2,4,1,7,6,0.252000458803946,1599
2021-06-04,Hungary,Cyprus,1,0,1778,1401,5,0,3,2,13,5,FALSE,0.897540114128724,1784,2,3,3,2,3,6,0.102459885871276,1395
2021-03-25,Hungary,Poland,3,3,1773,1841,4,1,2,3,6,2,FALSE,0.403370826694226,1779,3,2,2,3,6,4,0.596629173305774,1835
2020-11-18,Hungary,Turkey,2,0,1737,1808,4,1,3,2,7,3,FALSE,0.399221754109989,1773,5,0,5,0,12,11,0.600778245890011,1772
2020-11-15,Hungary,Serbia,1,1,1729,1744,4,1,3,2,8,5,FALSE,0.478426666948855,1730,3,2,4,1,5,5,0.521573333051146,1743
2020-11-12,Hungary,Iceland,2,1,1707,1690,4,1,2,3,7,4,FALSE,0.524445461120662,1736,3,2,5,0,4,12,0.475554538879339,1661
2020-09-06,Hungary,Russia,2,3,1655,1791,4,1,2,3,8,4,FALSE,0.313699742316688,1636,2,3,3,2,5,6,0.686300257683313,1810
2018-11-18,Hungary,Finland,2,0,1565,1664,3,2,4,1,7,6,FALSE,0.361262250888275,1603,4,1,1,4,5,1,0.638737749111725,1626
2018-11-15,Hungary,Estonia,2,0,1539,1430,3,2,5,0,6,8,FALSE,0.651912039874664,1560,2,3,5,0,4,9,0.348087960125336,1409
2022-09-22,Iceland,Venezuela,1,0,1566,1706,4,1,4,1,6,10,FALSE,0.308763847585237,1607,3,2,3,2,3,8,0.691236152414763,1665
2022-06-13,Iceland,Israel,2,2,1555,1639,4,1,4,1,5,9,FALSE,0.381415877910969,1562,4,1,5,0,9,9,0.618584122089031,1632
2022-06-06,Iceland,Albania,1,1,1540,1593,4,1,5,0,5,14,FALSE,0.42431304762357,1545,2,3,3,2,2,8,0.57568695237643,1588
2022-01-12,Iceland,Uganda,1,1,1549,1479,3,2,3,2,6,8,FALSE,0.599396796709257,1543,4,1,2,3,5,2,0.400603203290743,1485
2021-10-11,Iceland,Liechtenstein,4,0,1578,1102,3,2,5,0,5,11,FALSE,0.939350441490602,1582,2,3,5,0,2,14,0.0606495585093978,1098
2021-10-08,Iceland,Armenia,1,1,1578,1566,3,2,4,1,5,10,FALSE,0.517262524432376,1577,3,2,4,1,3,11,0.482737475567624,1567
2021-09-08,Iceland,Germany,0,4,1581,1926,4,1,4,1,6,8,FALSE,0.120682846545992,1574,4,1,3,2,14,6,0.879317153454008,1933
2021-09-05,Iceland,North Macedonia,2,2,1576,1576,4,1,4,1,8,7,FALSE,0.5,1576,3,2,3,2,6,8,0.5,1576
2021-09-02,Iceland,Romania,0,2,1605,1586,4,1,4,1,8,7,FALSE,0.527315973006493,1573,3,2,5,0,6,9,0.472684026993507,1618
2020-10-14,Iceland,Belgium,1,2,1711,2001,3,2,4,1,4,10,FALSE,0.158507633076758,1701,5,0,4,1,11,9,0.841492366923242,2011
2020-10-11,Iceland,Denmark,0,3,1722,1901,4,1,3,2,5,7,FALSE,0.263005239459311,1706,2,3,2,3,6,3,0.736994760540689,1917
2020-10-08,Iceland,Romania,2,1,1681,1782,4,1,3,2,5,8,FALSE,0.358609888044382,1719,4,1,2,3,8,3,0.641390111955618,1744
2018-10-15,Iceland,Switzerland,1,2,1725,1849,2,3,5,0,3,15,FALSE,0.328759419184168,1705,3,2,4,1,9,6,0.671240580815832,1869
2022-09-24,India,Singapore,1,1,1240,1099,3,2,3,2,8,6,FALSE,0.692463392579518,1228,2,3,5,0,7,11,0.307536607420482,1111
2022-06-14,India,Hong Kong,4,0,1214,1155,3,2,4,1,5,8,FALSE,0.584100958813678,1239,2,3,3,2,5,7,0.415899041186322,1130
2022-06-08,India,Cambodia,2,0,1180,876,3,2,4,1,7,8,FALSE,0.851948345852574,1189,4,1,4,1,8,12,0.148051654147426,867
2021-10-16,India,Nepal,3,0,1170,943,4,1,3,2,7,3,FALSE,0.786963279389469,1183,4,1,4,1,7,11,0.213036720610531,930
2021-10-10,India,Nepal,1,0,1137,982,4,1,4,1,5,4,FALSE,0.709354630598763,1154,5,0,4,1,8,12,0.290645369401237,965
2021-10-07,India,Sri Lanka,0,0,1163,657,5,0,4,1,7,4,FALSE,0.948474112402533,1136,2,3,5,0,4,15,0.0515258875974668,684
2021-06-07,India,Bangladesh,2,0,1237,851,2,3,4,1,2,10,FALSE,0.9022073203451,1243,2,3,3,2,2,8,0.0977926796549003,845
2021-03-25,India,Oman,1,1,1222,1521,3,2,3,2,5,5,FALSE,0.151718931287288,1243,2,3,2,3,3,6,0.848281068712712,1500
2022-09-27,Indonesia,Curaçao,2,1,1278,1349,3,2,3,2,12,4,FALSE,0.399221754109989,1314,3,2,5,0,5,11,0.600778245890011,1313
2022-09-24,Indonesia,Curaçao,3,2,1235,1393,3,2,2,3,12,2,FALSE,0.287097842594546,1278,2,3,5,0,3,12,0.712902157405454,1350
2022-06-14,Indonesia,Nepal,7,0,1231,902,3,2,3,2,9,3,FALSE,0.869196865455054,1239,3,2,5,0,4,11,0.130803134544946,894
2022-06-01,Indonesia,Bangladesh,0,0,1215,811,4,1,4,1,13,9,FALSE,0.910976031465345,1190,3,2,4,1,4,6,0.0890239685346547,836
2022-01-30,Indonesia,East Timor,3,0,1209,624,4,1,5,0,11,10,FALSE,0.966674233822789,1211,1,4,5,0,1,17,0.0333257661772106,622
2022-01-27,Indonesia,East Timor,4,1,1211,627,4,1,5,0,11,10,FALSE,0.966488289451629,1213,1,4,5,0,1,19,0.0335117105483713,625
2022-01-01,Indonesia,Thailand,2,2,1198,1380,3,2,4,1,9,8,FALSE,0.25967158048517,1212,4,1,1,4,10,1,0.74032841951483,1366
2021-12-19,Indonesia,Malaysia,4,1,1150,1191,3,2,4,1,13,5,FALSE,0.441268630675239,1184,3,2,4,1,8,13,0.558731369324761,1157
2021-12-15,Indonesia,Vietnam,0,0,1135,1365,4,1,4,1,16,5,FALSE,0.210155820241869,1152,3,2,3,2,6,5,0.789844179758131,1348
2021-12-12,Indonesia,Laos,5,1,1131,685,4,1,4,1,13,5,FALSE,0.92873263425585,1135,3,2,5,0,3,15,0.0712673657441495,681
2021-12-09,Indonesia,Cambodia,4,2,1121,838,3,2,4,1,9,8,FALSE,0.836043425542047,1131,4,1,4,1,5,18,0.163956574457953,828
2021-11-25,Indonesia,Myanmar,4,1,1105,1017,2,3,4,1,5,11,FALSE,0.624001758617667,1128,2,3,5,0,2,27,0.375998241382333,994
2021-10-11,Indonesia,Taiwan,3,0,1164,930,3,2,5,0,5,15,FALSE,0.793640743188169,1176,3,2,5,0,3,13,0.206359256811831,918
2021-10-07,Indonesia,Taiwan,2,1,1155,944,3,2,5,0,5,17,FALSE,0.771114260687598,1169,3,2,5,0,4,12,0.228885739312403,930
2022-11-21,IR Iran,England,2,6,1774,1914,4,1,3,2,4,5,TRUE,0.308763847585237,1755,2,3,4,1,4,9,0.691236152414763,1933
2022-09-23,IR Iran,Uruguay,1,0,1783,1954,4,1,2,3,5,4,FALSE,0.272028486455804,1827,4,1,0,5,11,0,0.727971513544196,1910
2022-03-29,IR Iran,Lebanon,2,0,1821,1366,4,1,2,3,7,3,FALSE,0.932086484702744,1825,2,3,4,1,2,7,0.0679135152972565,1362
2022-02-01,IR Iran,United Arab Emirates,1,0,1846,1514,5,0,2,3,8,2,FALSE,0.871147798404556,1854,3,2,3,2,5,7,0.128852201595444,1506
2022-01-27,IR Iran,Iraq,1,0,1838,1564,5,0,2,3,10,2,FALSE,0.828817647754276,1848,2,3,3,2,2,7,0.171182352245724,1554
2021-11-16,IR Iran,Syria,3,0,1837,1412,5,0,2,3,8,2,FALSE,0.92030488067236,1842,4,1,5,0,5,8,0.0796951193276406,1407
2021-09-07,IR Iran,Iraq,3,0,1812,1617,5,0,1,4,18,1,FALSE,0.754454041942187,1827,3,2,3,2,11,4,0.245545958057814,1602
2021-06-15,IR Iran,Iraq,1,0,1865,1643,5,0,1,4,21,1,FALSE,0.782098016131319,1878,4,1,2,3,12,3,0.217901983868681,1630
2021-06-11,IR Iran,Cambodia,10,0,1875,795,5,0,2,3,13,2,FALSE,0.998008710829272,1875,3,2,5,0,5,20,0.00199128917072832,795
2021-03-30,IR Iran,Syria,3,0,1847,1551,5,0,4,1,8,4,FALSE,0.846045100432095,1856,4,1,3,2,5,5,0.153954899567905,1542
2022-09-26,Iraq,Syria,1,0,1566,1434,5,0,4,1,7,4,FALSE,0.681321835166394,1585,3,2,3,2,5,5,0.318678164833606,1415
2022-03-29,Iraq,Syria,1,1,1588,1409,4,1,3,2,6,3,FALSE,0.736994760540689,1574,3,2,3,2,6,6,0.263005239459311,1423
2022-03-24,Iraq,United Arab Emirates,1,0,1564,1504,3,2,4,1,5,6,FALSE,0.58549867867181,1589,2,3,3,2,3,7,0.41450132132819,1479
