date,team,rating
2021-07-11,England,2044
2021-07-07,England,2051
2021-07-03,England,2017
2021-06-29,England,2005
2021-06-22,England,1986
2021-06-18,England,1968
2021-06-13,England,1999
2021-06-06,England,1988
2021-06-02,England,1991
2021-03-31,England,1988
2021-03-28,England,1967
2021-03-25,England,1962
2020-11-18,England,1964
2020-11-15,England,1949
2020-11-12,England,1975
2020-10-14,England,1957
2020-10-11,England,2014
2020-10-08,England,1984
2020-09-08,England,1959
2020-09-05,England,1970
2018-11-18,England,1975
2018-11-15,England,1955
2018-10-15,England,1950
2018-10-12,England,1902
2018-09-11,England,1923
2018-09-08,England,1891
2018-07-14,England,1925
2018-07-11,England,1949
2018-07-07,England,1970
2018-07-03,England,1943
2018-06-28,England,1944
2018-06-24,England,1965
2018-06-18,England,1957
2018-06-07,England,1958
2018-06-02,England,1953
2018-03-27,England,1941
2018-03-23,England,1960
2022-09-27,Equatorial Guinea,1427
2022-09-23,Equatorial Guinea,1428
2022-06-06,Equatorial Guinea,1450
2022-06-02,Equatorial Guinea,1423
2022-03-29,Equatorial Guinea,1437
2022-03-23,Equatorial Guinea,1437
2022-01-30,Equatorial Guinea,1479
2022-01-26,Equatorial Guinea,1496
2022-01-20,Equatorial Guinea,1487
2022-01-16,Equatorial Guinea,1473
2022-01-12,Equatorial Guinea,1417
2021-11-16,Equatorial Guinea,1422
2021-11-13,Equatorial Guinea,1449
2021-10-10,Equatorial Guinea,1395
2021-10-07,Equatorial Guinea,1402
2021-09-07,Equatorial Guinea,1381
2021-09-03,Equatorial Guinea,1346
2021-03-28,Equatorial Guinea,1350
2021-03-25,Equatorial Guinea,1374
2020-11-15,Equatorial Guinea,1367
2020-11-11,Equatorial Guinea,1338
2018-11-17,Equatorial Guinea,1296
2018-10-16,Equatorial Guinea,1287
2018-10-13,Equatorial Guinea,1308
2018-09-08,Equatorial Guinea,1349
2018-05-28,Equatorial Guinea,1304
2022-11-19,Estonia,1439
2022-11-16,Estonia,1415
2022-09-26,Estonia,1419
2022-09-23,Estonia,1428
2022-06-13,Estonia,1418
2022-06-09,Estonia,1406
2022-06-05,Estonia,1386
2022-06-02,Estonia,1388
2022-03-29,Estonia,1378
2022-03-24,Estonia,1418
2021-11-16,Estonia,1427
2021-11-13,Estonia,1432
2021-10-11,Estonia,1434
2021-10-08,Estonia,1449
2021-09-08,Estonia,1420
2021-09-05,Estonia,1388
2021-09-02,Estonia,1404
2021-06-10,Estonia,1419
2021-06-04,Estonia,1432
2021-06-01,Estonia,1391
2021-03-31,Estonia,1358
2021-03-27,Estonia,1355
2021-03-24,Estonia,1377
2020-11-18,Estonia,1383
2020-11-15,Estonia,1363
2020-11-11,Estonia,1376
2020-10-14,Estonia,1386
2020-10-11,Estonia,1389
2020-10-07,Estonia,1359
2020-09-08,Estonia,1387
2020-09-05,Estonia,1446
2018-11-18,Estonia,1481
2018-11-15,Estonia,1428
2018-10-15,Estonia,1457
2018-10-12,Estonia,1446
2018-09-11,Estonia,1453
2018-09-08,Estonia,1471
2018-06-09,Estonia,1485
2018-06-02,Estonia,1472
2018-05-30,Estonia,1527
2018-03-27,Estonia,1485
2018-03-24,Estonia,1512
2018-01-07,Estonia,1530
2022-07-15,Eswatini,1299
2022-07-13,Eswatini,1334
2022-07-10,Eswatini,1309
2022-07-08,Eswatini,1283
2022-07-06,Eswatini,1281
2022-06-07,Eswatini,1272
2022-06-03,Eswatini,1278
2022-05-27,Eswatini,1253
2022-05-24,Eswatini,1299
2022-03-27,Eswatini,1270
2022-03-23,Eswatini,1250
2022-03-23,Eswatini,1261
2022-03-08,Eswatini,1239
2022-03-08,Eswatini,1238
2022-03-08,Eswatini,1239
2022-03-08,Eswatini,1250
2022-03-08,Eswatini,1249
2022-03-08,Eswatini,1250
2022-03-08,Eswatini,1273
2022-03-08,Eswatini,1272
2022-03-08,Eswatini,1272
2021-07-18,Eswatini,1248
2021-07-16,Eswatini,1250
2021-07-14,Eswatini,1225
2021-07-10,Eswatini,1235
2021-07-08,Eswatini,1180
2021-07-06,Eswatini,1189
2021-06-08,Eswatini,1153
2021-06-05,Eswatini,1163
2021-03-30,Eswatini,1131
2021-03-26,Eswatini,1110
2020-11-16,Eswatini,1137
2020-11-12,Eswatini,1187
2018-11-18,Eswatini,1201
2018-10-16,Eswatini,1229
2018-10-12,Eswatini,1234
2018-09-09,Eswatini,1245
2018-08-27,Eswatini,1234
2018-08-26,Eswatini,1239
2018-06-05,Eswatini,1265
2018-06-02,Eswatini,1280
2018-05-25,Eswatini,1336
2022-09-26,Ethiopia,1352
2022-09-23,Ethiopia,1355
2022-06-09,Ethiopia,1360
2022-06-05,Ethiopia,1290
2022-05-30,Ethiopia,1317
2022-05-28,Ethiopia,1322
2022-03-25,Ethiopia,1305
2022-01-17,Ethiopia,1344
2022-01-13,Ethiopia,1324
2022-01-09,Ethiopia,1330
2021-12-30,Ethiopia,1369
2021-11-14,Ethiopia,1335
2021-11-11,Ethiopia,1343
2021-10-12,Ethiopia,1315
2021-10-09,Ethiopia,1335
2021-09-07,Ethiopia,1367
2021-09-03,Ethiopia,1328
2021-08-29,Ethiopia,1368
2021-08-26,Ethiopia,1332
2021-03-30,Ethiopia,1327
2021-03-24,Ethiopia,1336
2021-03-17,Ethiopia,1313
2020-11-17,Ethiopia,1282
2020-11-13,Ethiopia,1234
2020-11-06,Ethiopia,1268
2020-10-25,Ethiopia,1261
2020-10-22,Ethiopia,1246
2018-11-18,Ethiopia,1267
2018-10-14,Ethiopia,1269
2018-10-10,Ethiopia,1301
2018-09-09,Ethiopia,1314
2018-09-02,Ethiopia,1280
2022-11-19,Faroe Islands,1317
2022-11-16,Faroe Islands,1299
2022-09-25,Faroe Islands,1322
2022-09-22,Faroe Islands,1260
2022-06-14,Faroe Islands,1261
2022-06-11,Faroe Islands,1264
2022-06-07,Faroe Islands,1229
2022-06-04,Faroe Islands,1244
2022-03-29,Faroe Islands,1260
2022-03-26,Faroe Islands,1230
2021-11-15,Faroe Islands,1241
2021-11-12,Faroe Islands,1246
2021-10-12,Faroe Islands,1248
2021-10-09,Faroe Islands,1256
2021-09-07,Faroe Islands,1274
2021-09-04,Faroe Islands,1247
2021-09-01,Faroe Islands,1256
2021-06-07,Faroe Islands,1273
2021-06-04,Faroe Islands,1253
2021-03-31,Faroe Islands,1258
2021-03-28,Faroe Islands,1263
2021-03-25,Faroe Islands,1259
2020-11-17,Faroe Islands,1255
2020-11-14,Faroe Islands,1253
2020-11-11,Faroe Islands,1238
2020-10-13,Faroe Islands,1266
2020-10-10,Faroe Islands,1255
2020-10-07,Faroe Islands,1254
2020-09-06,Faroe Islands,1257
2020-09-03,Faroe Islands,1278
2018-11-20,Faroe Islands,1247
2018-11-17,Faroe Islands,1247
2018-10-14,Faroe Islands,1275
2018-10-11,Faroe Islands,1273
2018-09-10,Faroe Islands,1288
2018-09-07,Faroe Islands,1316
2018-03-25,Faroe Islands,1301
2018-03-22,Faroe Islands,1287
2022-09-30,Fiji,1259
2022-09-27,Fiji,1218
2022-09-24,Fiji,1252
2022-09-17,Fiji,1263
2022-03-28,Fiji,1251
2022-03-24,Fiji,1214
2022-03-21,Fiji,1254
2022-03-18,Fiji,1272
2022-03-10,Fiji,1239
2018-09-11,Fiji,1183
2018-09-05,Fiji,1229
2018-07-05,Fiji,1200
2018-03-22,Fiji,1217
2022-11-20,Finland,1690
2022-11-17,Finland,1674
2022-09-26,Finland,1677
2022-09-23,Finland,1655
2022-06-14,Finland,1646
2022-06-11,Finland,1663
2022-06-07,Finland,1708
2022-06-04,Finland,1691
2022-03-29,Finland,1682
2022-03-26,Finland,1707
2021-11-16,Finland,1726
2021-11-13,Finland,1723
2021-10-12,Finland,1691
2021-10-09,Finland,1682
2021-09-07,Finland,1701
2021-09-04,Finland,1712
2021-09-01,Finland,1715
2021-06-21,Finland,1706
2021-06-16,Finland,1699
2021-06-12,Finland,1734
2021-06-04,Finland,1650
2021-05-29,Finland,1689
2021-03-31,Finland,1695
2021-03-28,Finland,1711
2021-03-24,Finland,1702
2020-11-18,Finland,1701
2020-11-15,Finland,1723
2020-11-11,Finland,1736
2020-10-14,Finland,1698
2020-10-11,Finland,1672
2020-10-07,Finland,1641
2020-09-06,Finland,1667
2020-09-03,Finland,1602
2018-11-18,Finland,1613
2018-11-15,Finland,1631
2018-10-15,Finland,1673
2018-10-12,Finland,1643
2018-09-11,Finland,1636
2018-09-08,Finland,1633
2018-06-09,Finland,1621
2018-06-05,Finland,1584
2018-03-26,Finland,1606
2018-03-23,Finland,1595
2018-01-11,Finland,1615
2022-11-22,France,2015
2022-09-25,France,1996
2022-09-22,France,2039
2022-06-13,France,2016
2022-06-10,France,2052
2022-06-06,France,2064
2022-06-03,France,2073
2022-03-29,France,2118
2022-03-25,France,2120
2021-11-16,France,2111
2021-11-13,France,2105
2021-10-10,France,2109
2021-10-07,France,2088
2021-09-07,France,2054
2021-09-04,France,2036
2021-09-01,France,2048
2021-06-28,France,2072
2021-06-23,France,2086
2021-06-19,France,2085
2021-06-15,France,2106
2021-06-08,France,2089
2021-06-02,France,2095
2021-03-31,France,2082
2021-03-28,France,2078
2021-03-24,France,2074
2020-11-17,France,2097
2020-11-14,France,2090
2020-11-11,France,2034
2020-10-14,France,2089
2020-10-11,France,2076
2020-10-07,France,2087
2020-09-08,France,2080
2020-09-05,France,2107
2018-11-20,France,2107
2018-11-16,France,2083
2018-10-16,France,2136
2018-10-11,France,2103
2018-09-09,France,2137
2018-09-06,France,2114
2018-07-15,France,2117
2018-07-10,France,2097
2018-07-06,France,2055
2018-06-30,France,2029
2018-06-26,France,2007
2018-06-21,France,2018
2018-06-16,France,1998
2018-06-09,France,1976
2018-06-01,France,2009
2018-05-28,France,1994
2018-03-27,France,1985
2018-03-23,France,1954
2022-11-19,French Guiana,1360
2022-06-14,French Guiana,1337
2022-06-09,French Guiana,1315
2022-06-05,French Guiana,1336
2022-06-02,French Guiana,1321
2022-05-22,French Guiana,1297
2022-04-18,French Guiana,1236
2022-04-16,French Guiana,1292
2021-07-06,French Guiana,1325
2018-11-20,French Guiana,1332
2018-10-11,French Guiana,1298
2018-09-07,French Guiana,1347
2018-08-18,French Guiana,1335
2018-06-07,French Guiana,1381
2018-06-05,French Guiana,1350
2022-11-20,Gabon,1496
2022-11-17,Gabon,1495
2022-06-08,Gabon,1473
2022-06-04,Gabon,1490
2022-01-23,Gabon,1458
2022-01-18,Gabon,1452
2022-01-14,Gabon,1431
2022-01-10,Gabon,1421
2022-01-04,Gabon,1401
2022-01-02,Gabon,1398
2021-11-16,Gabon,1408
2021-11-12,Gabon,1436
2021-10-11,Gabon,1419
2021-10-08,Gabon,1382
2021-09-05,Gabon,1429
2021-09-01,Gabon,1395
2021-03-29,Gabon,1425
2021-03-25,Gabon,1470
2020-11-16,Gabon,1415
2020-11-12,Gabon,1467
2020-10-11,Gabon,1375
2018-11-17,Gabon,1404
2018-10-16,Gabon,1426
2018-10-12,Gabon,1422
2018-09-11,Gabon,1400
2018-09-08,Gabon,1429
2018-03-25,Gabon,1460
2018-03-22,Gabon,1414
2022-11-20,Gambia,1421
2022-06-08,Gambia,1405
2022-06-04,Gambia,1451
2022-05-29,Gambia,1445
2022-03-29,Gambia,1431
2022-03-23,Gambia,1455
2022-01-29,Gambia,1441
2022-01-24,Gambia,1462
2022-01-20,Gambia,1443
2022-01-16,Gambia,1398
2022-01-12,Gambia,1384
2021-11-16,Gambia,1346
2021-10-12,Gambia,1369
2021-10-09,Gambia,1341
2021-06-11,Gambia,1359
2021-06-08,Gambia,1397
2021-06-05,Gambia,1383
2021-03-29,Gambia,1350
2021-03-25,Gambia,1388
2020-11-16,Gambia,1377
2020-11-12,Gambia,1325
2020-10-09,Gambia,1343
2018-11-17,Gambia,1314
2018-10-16,Gambia,1270
2018-10-12,Gambia,1292
2018-09-08,Gambia,1294
2018-03-23,Gambia,1280
2022-11-17,Georgia,1642
2022-09-26,Georgia,1665
2022-09-23,Georgia,1672
2022-06-12,Georgia,1642
2022-06-09,Georgia,1643
2022-06-05,Georgia,1593
2022-06-02,Georgia,1569
2022-03-29,Georgia,1565
2022-03-25,Georgia,1583
2021-11-15,Georgia,1571
2021-11-11,Georgia,1546
2021-10-12,Georgia,1497
2021-10-09,Georgia,1471
2021-09-08,Georgia,1469
2021-09-05,Georgia,1496
2021-09-02,Georgia,1493
2021-06-06,Georgia,1524
2021-06-02,Georgia,1554
2021-03-31,Georgia,1513
2021-03-28,Georgia,1501
2021-03-25,Georgia,1499
2020-11-18,Georgia,1507
2020-11-15,Georgia,1512
2020-11-12,Georgia,1544
2020-10-14,Georgia,1569
2020-10-11,Georgia,1565
2020-10-08,Georgia,1589
2020-09-08,Georgia,1569
2020-09-05,Georgia,1569
2018-11-19,Georgia,1554
2018-11-15,Georgia,1529
2018-10-16,Georgia,1546
2018-10-13,Georgia,1533
2018-09-09,Georgia,1538
2018-09-06,Georgia,1515
2018-06-05,Georgia,1463
2018-06-01,Georgia,1513
2018-03-27,Georgia,1524
2018-03-24,Georgia,1506
2022-11-16,Germany,1965
2022-09-26,Germany,1953
2022-09-23,Germany,1946
2022-06-14,Germany,1994
2022-06-11,Germany,1952
2022-06-07,Germany,1976
2022-06-04,Germany,1967
2022-03-29,Germany,1963
2022-03-26,Germany,1971
2021-11-14,Germany,1959
2021-11-11,Germany,1955
2021-10-11,Germany,1948
2021-10-08,Germany,1948
2021-09-08,Germany,1931
2021-09-05,Germany,1925
2021-09-02,Germany,1917
2021-06-29,Germany,1912
2021-06-23,Germany,1940
2021-06-19,Germany,1957
2021-06-15,Germany,1918
2021-06-07,Germany,1936
2021-06-02,Germany,1937
2021-03-31,Germany,1917
2021-03-28,Germany,1972
2021-03-25,Germany,1964
2020-11-17,Germany,1956
2020-11-14,Germany,1989
2020-11-11,Germany,1979
2020-10-13,Germany,1967
2020-10-10,Germany,1978
2020-10-07,Germany,1948
2020-09-06,Germany,1956
2020-09-03,Germany,1944
2018-11-19,Germany,1945
2018-11-15,Germany,1952
2018-10-16,Germany,1926
2018-10-13,Germany,1937
2018-09-09,Germany,1991
2018-09-06,Germany,1977
2018-06-27,Germany,1990
2018-06-23,Germany,2044
2018-06-17,Germany,2030
2018-06-08,Germany,2079
2018-06-02,Germany,2039
2018-03-27,Germany,2075
2018-03-23,Germany,2102
2022-11-17,Ghana,1594
2022-09-27,Ghana,1547
2022-09-23,Ghana,1536
2022-06-14,Ghana,1545
2022-06-10,Ghana,1525
2022-06-05,Ghana,1529
2022-06-01,Ghana,1554
2022-03-29,Ghana,1539
2022-03-25,Ghana,1537
2022-01-18,Ghana,1517
2022-01-14,Ghana,1568
2022-01-10,Ghana,1579
2022-01-05,Ghana,1589
2021-11-14,Ghana,1619
2021-11-11,Ghana,1584
2021-10-12,Ghana,1603
2021-10-09,Ghana,1597
2021-09-06,Ghana,1567
2021-09-03,Ghana,1612
2021-06-12,Ghana,1606
2021-06-08,Ghana,1584
2021-03-28,Ghana,1611
2021-03-25,Ghana,1599
2020-11-17,Ghana,1586
2020-11-12,Ghana,1642
2020-10-12,Ghana,1635
2020-10-09,Ghana,1588
2018-11-18,Ghana,1621
2018-09-08,Ghana,1593
2018-06-07,Ghana,1650
2018-05-30,Ghana,1653
2022-11-19,Gibraltar,1095
2022-11-16,Gibraltar,1076
2022-09-26,Gibraltar,1052
2022-09-23,Gibraltar,1053
2022-06-12,Gibraltar,1058
2022-06-09,Gibraltar,1070
2022-06-05,Gibraltar,1046
2022-06-02,Gibraltar,1047
2022-03-26,Gibraltar,1062
2022-03-23,Gibraltar,1055
2021-11-16,Gibraltar,1053
2021-11-13,Gibraltar,1065
2021-10-11,Gibraltar,1066
2021-10-08,Gibraltar,1071
2021-09-07,Gibraltar,1075
2021-09-04,Gibraltar,1078
2021-09-01,Gibraltar,1073
2021-06-07,Gibraltar,1082
2021-06-04,Gibraltar,1085
2021-03-30,Gibraltar,1089
2021-03-27,Gibraltar,1088
2021-03-24,Gibraltar,1094
2020-11-17,Gibraltar,1101
2020-11-14,Gibraltar,1090
2020-11-11,Gibraltar,1106
2020-10-10,Gibraltar,1119
2020-10-07,Gibraltar,1066
2020-09-05,Gibraltar,1114
2018-11-19,Gibraltar,1102
2018-11-16,Gibraltar,1115
2018-10-16,Gibraltar,1140
2018-10-13,Gibraltar,1122
2018-09-09,Gibraltar,1061
2018-09-06,Gibraltar,1089
2018-03-25,Gibraltar,1129
2022-11-20,Greece,1675
2022-11-17,Greece,1676
2022-09-27,Greece,1709
2022-09-24,Greece,1670
2022-06-12,Greece,1729
2022-06-09,Greece,1716
2022-06-05,Greece,1710
2022-06-02,Greece,1696
2022-03-28,Greece,1640
2022-03-25,Greece,1701
2021-11-14,Greece,1669
2021-11-11,Greece,1686
2021-10-12,Greece,1688
2021-10-09,Greece,1698
2021-09-08,Greece,1704
2021-09-05,Greece,1647
2021-09-01,Greece,1650
2021-06-06,Greece,1687
2021-06-03,Greece,1665
2021-03-31,Greece,1639
2021-03-28,Greece,1672
2021-03-25,Greece,1652
2020-11-18,Greece,1632
2020-11-15,Greece,1629
2020-11-11,Greece,1630
2020-10-14,Greece,1621
2020-10-11,Greece,1635
2020-10-07,Greece,1613
2020-09-06,Greece,1636
2020-09-03,Greece,1609
2018-11-18,Greece,1601
2018-11-15,Greece,1664
2018-10-15,Greece,1622
2018-10-12,Greece,1667
2018-09-11,Greece,1624
2018-09-08,Greece,1662
2018-05-15,Greece,1626
2018-03-27,Greece,1684
2018-03-23,Greece,1647
2022-10-01,Grenada,1141
2022-09-24,Grenada,1099
2022-06-10,Grenada,1135
2022-06-07,Grenada,1147
2022-06-04,Grenada,1121
2022-03-28,Grenada,1100
2022-03-23,Grenada,1128
2021-07-20,Grenada,1137
2021-07-17,Grenada,1145
2021-07-13,Grenada,1150
2021-06-08,Grenada,1140
2021-06-04,Grenada,1172
2021-03-30,Grenada,1209
2021-03-25,Grenada,1065
2018-11-16,Grenada,1074
2018-10-12,Grenada,1068
2018-09-10,Grenada,1082
2018-08-17,Grenada,1097
2018-03-22,Grenada,1084
2022-06-12,Guadeloupe,1224
2022-06-09,Guadeloupe,1214
2022-06-05,Guadeloupe,1187
2022-06-02,Guadeloupe,1239
2022-03-26,Guadeloupe,1191
2022-03-23,Guadeloupe,1202
2021-07-20,Guadeloupe,1209
2021-07-16,Guadeloupe,1231
2021-07-12,Guadeloupe,1239
2021-07-06,Guadeloupe,1252
2021-07-03,Guadeloupe,1232
2021-06-23,Guadeloupe,1251
2018-11-19,Guadeloupe,1202
2018-10-16,Guadeloupe,1221
2018-09-11,Guadeloupe,1240
2018-08-11,Guadeloupe,1224
2018-06-07,Guadeloupe,1236
2018-03-23,Guadeloupe,1247
2022-02-22,Guam,712
2022-02-19,Guam,709
2021-10-12,Guam,693
2021-10-09,Guam,705
2021-06-11,Guam,727
2021-06-07,Guam,732
2021-05-30,Guam,793
2018-09-06,Guam,786
2018-09-04,Guam,794
2022-11-19,Guatemala,1458
2022-10-23,Guatemala,1435
2022-09-27,Guatemala,1429
2022-09-24,Guatemala,1458
2022-06-13,Guatemala,1466
2022-06-10,Guatemala,1445
2022-06-05,Guatemala,1468
2022-06-02,Guatemala,1456
2022-04-27,Guatemala,1518
2022-04-24,Guatemala,1508
2022-03-27,Guatemala,1498
2022-03-24,Guatemala,1476
2021-09-24,Guatemala,1479
2021-09-08,Guatemala,1431
2021-07-18,Guatemala,1447
2021-07-14,Guatemala,1458
2021-07-11,Guatemala,1471
2021-07-06,Guatemala,1494
2021-07-03,Guatemala,1512
2021-06-26,Guatemala,1505
2021-06-08,Guatemala,1497
2021-06-04,Guatemala,1502
2021-03-27,Guatemala,1494
2021-03-24,Guatemala,1507
2021-02-24,Guatemala,1497
2021-01-22,Guatemala,1489
2020-11-15,Guatemala,1517
2020-10-06,Guatemala,1460
2020-09-30,Guatemala,1473
2020-03-04,Guatemala,1464
2018-11-15,Guatemala,1482
2018-09-11,Guatemala,1502
2018-09-07,Guatemala,1512
2018-08-18,Guatemala,1528
2022-09-27,Guinea,1381
2022-09-23,Guinea,1385
2022-06-09,Guinea,1406
2022-06-05,Guinea,1375
2022-03-25,Guinea,1393
2022-01-24,Guinea,1375
2022-01-18,Guinea,1395
2022-01-14,Guinea,1440
2022-01-10,Guinea,1423
2022-01-06,Guinea,1409
2022-01-03,Guinea,1366
2021-11-16,Guinea,1405
2021-11-12,Guinea,1418
2021-10-12,Guinea,1418
2021-10-09,Guinea,1426
2021-10-06,Guinea,1430
2021-09-01,Guinea,1435
2021-06-11,Guinea,1451
2021-06-08,Guinea,1460
2021-06-05,Guinea,1403
2021-05-31,Guinea,1462
2021-03-28,Guinea,1419
2021-03-24,Guinea,1479
2020-11-15,Guinea,1427
2020-11-11,Guinea,1454
2020-10-10,Guinea,1494
2018-11-18,Guinea,1478
2018-10-16,Guinea,1457
2018-10-12,Guinea,1478
2018-09-09,Guinea,1474
2018-03-24,Guinea,1428
2022-11-20,Guinea-Bissau,1386
2022-11-17,Guinea-Bissau,1371
2022-09-24,Guinea-Bissau,1391
2022-06-13,Guinea-Bissau,1390
2022-06-09,Guinea-Bissau,1390
2022-03-26,Guinea-Bissau,1365
2022-03-23,Guinea-Bissau,1403
2022-01-19,Guinea-Bissau,1366
2022-01-15,Guinea-Bissau,1373
2022-01-11,Guinea-Bissau,1384
2021-11-15,Guinea-Bissau,1390
2021-11-12,Guinea-Bissau,1389
2021-10-09,Guinea-Bissau,1383
2021-10-06,Guinea-Bissau,1390
2021-09-07,Guinea-Bissau,1392
2021-09-01,Guinea-Bissau,1361
2021-03-30,Guinea-Bissau,1358
2021-03-26,Guinea-Bissau,1314
2020-11-15,Guinea-Bissau,1299
2020-11-11,Guinea-Bissau,1301
2020-10-08,Guinea-Bissau,1342
2018-11-17,Guinea-Bissau,1310
2018-10-14,Guinea-Bissau,1323
2018-10-10,Guinea-Bissau,1269
2018-09-08,Guinea-Bissau,1280
2018-03-25,Guinea-Bissau,1266
2018-03-22,Guinea-Bissau,1284
2022-06-14,Guyana,1187
2022-06-11,Guyana,1205
2022-06-07,Guyana,1231
2022-06-04,Guyana,1200
2022-05-28,Guyana,1208
2022-04-18,Guyana,1206
2022-04-16,Guyana,1150
2022-03-29,Guyana,1177
2022-03-27,Guyana,1161
2022-02-01,Guyana,1127
2022-01-30,Guyana,1139
2021-07-03,Guyana,1147
2021-06-28,Guyana,1180
2021-06-08,Guyana,1141
2021-06-04,Guyana,1179
2021-03-30,Guyana,1205
2021-03-25,Guyana,1167
2018-11-20,Guyana,1173
2018-10-13,Guyana,1185
2018-09-06,Guyana,1184
2022-06-14,Haiti,1533
2022-06-11,Haiti,1515
2022-06-07,Haiti,1507
2022-06-04,Haiti,1495
2022-03-27,Haiti,1491
2021-09-04,Haiti,1533
2021-09-01,Haiti,1498
2021-07-18,Haiti,1528
2021-07-15,Haiti,1515
2021-07-11,Haiti,1527
2021-07-06,Haiti,1537
2021-07-02,Haiti,1524
2021-06-15,Haiti,1522
2021-06-12,Haiti,1540
2021-06-08,Haiti,1570
2021-06-05,Haiti,1561
2021-03-25,Haiti,1519
2018-11-20,Haiti,1485
2018-11-17,Haiti,1514
2018-10-16,Haiti,1501
2018-09-10,Haiti,1493
2018-05-29,Haiti,1490
2022-10-30,Honduras,1481
2022-10-27,Honduras,1457
2022-09-27,Honduras,1492
2022-09-23,Honduras,1462
2022-06-13,Honduras,1484
2022-06-06,Honduras,1422
2022-06-03,Honduras,1463
2022-03-30,Honduras,1422
2022-03-27,Honduras,1445
2022-03-24,Honduras,1452
2022-02-02,Honduras,1435
2022-01-30,Honduras,1450
2022-01-27,Honduras,1484
2022-01-16,Honduras,1490
2021-11-16,Honduras,1483
2021-11-12,Honduras,1502
2021-10-13,Honduras,1534
2021-10-10,Honduras,1564
2021-10-07,Honduras,1580
2021-09-08,Honduras,1587
2021-09-05,Honduras,1592
2021-09-02,Honduras,1595
2021-07-24,Honduras,1588
2021-07-20,Honduras,1605
2021-07-17,Honduras,1637
2021-07-13,Honduras,1610
2021-06-12,Honduras,1620
2021-06-06,Honduras,1600
2021-06-03,Honduras,1587
2021-03-28,Honduras,1583
2021-03-24,Honduras,1601
2020-11-15,Honduras,1579
2020-10-10,Honduras,1567
2018-11-20,Honduras,1584
2018-11-16,Honduras,1617
2018-10-11,Honduras,1583
2018-06-02,Honduras,1562
2018-05-28,Honduras,1591
2022-09-24,Hong Kong,1129
2022-09-21,Hong Kong,1155
2022-07-27,Hong Kong,1140
2022-07-24,Hong Kong,1148
2022-07-19,Hong Kong,1148
2022-06-14,Hong Kong,1147
2022-06-11,Hong Kong,1173
2022-06-08,Hong Kong,1173
2022-06-01,Hong Kong,1125
2022-05-24,Hong Kong,1144
2021-06-15,Hong Kong,1159
2021-06-11,Hong Kong,1164
2021-06-03,Hong Kong,1210
2018-11-16,Hong Kong,1211
2018-11-13,Hong Kong,1214
2018-11-11,Hong Kong,1195
2018-10-16,Hong Kong,1182
2018-10-11,Hong Kong,1169
2018-03-27,Hong Kong,1179
2022-11-20,Hungary,1840
2022-11-17,Hungary,1804
2022-09-26,Hungary,1836
2022-09-23,Hungary,1867
2022-06-14,Hungary,1806
2022-06-11,Hungary,1769
2022-06-07,Hungary,1744
2022-06-04,Hungary,1778
2022-03-29,Hungary,1738
2022-03-24,Hungary,1706
2021-11-15,Hungary,1734
2021-11-12,Hungary,1695
2021-10-12,Hungary,1702
2021-10-09,Hungary,1669
2021-09-08,Hungary,1711
2021-09-05,Hungary,1690
2021-09-02,Hungary,1745
2021-06-23,Hungary,1754
2021-06-19,Hungary,1744
2021-06-15,Hungary,1732
2021-06-08,Hungary,1736
2021-06-04,Hungary,1752
2021-03-31,Hungary,1745
2021-03-28,Hungary,1743
2021-03-25,Hungary,1751
2020-11-18,Hungary,1753
2020-11-15,Hungary,1725
2020-11-12,Hungary,1735
2020-10-14,Hungary,1708
2020-10-11,Hungary,1708
2020-10-08,Hungary,1659
2020-09-06,Hungary,1635
2020-09-03,Hungary,1648
2018-11-18,Hungary,1619
2018-11-15,Hungary,1591
2018-10-15,Hungary,1562
2018-10-12,Hungary,1558
2018-09-11,Hungary,1601
2018-09-08,Hungary,1548
2018-06-09,Hungary,1567
2018-06-06,Hungary,1579
2018-03-27,Hungary,1574
2018-03-23,Hungary,1562
2022-11-19,Iceland,1531
2022-11-16,Iceland,1534
2022-11-11,Iceland,1545
2022-11-06,Iceland,1542
2022-09-27,Iceland,1560
2022-09-22,Iceland,1588
2022-06-13,Iceland,1555
2022-06-09,Iceland,1548
2022-06-06,Iceland,1554
2022-06-02,Iceland,1548
2022-03-29,Iceland,1539
2022-03-26,Iceland,1552
2022-01-15,Iceland,1532
2022-01-12,Iceland,1539
2021-11-14,Iceland,1538
2021-11-11,Iceland,1563
2021-10-11,Iceland,1554
2021-10-08,Iceland,1556
2021-09-08,Iceland,1562
2021-09-05,Iceland,1574
2021-09-02,Iceland,1583
2021-06-08,Iceland,1620
2021-06-04,Iceland,1608
2021-05-29,Iceland,1596
2021-03-31,Iceland,1600
2021-03-28,Iceland,1589
2021-03-25,Iceland,1625
2020-11-18,Iceland,1631
2020-11-15,Iceland,1634
2020-11-12,Iceland,1630
2020-10-14,Iceland,1656
2020-10-11,Iceland,1672
2020-10-08,Iceland,1705
2020-09-08,Iceland,1669
2020-09-05,Iceland,1675
2020-01-19,Iceland,1693
2020-01-15,Iceland,1694
2018-11-19,Iceland,1661
2018-11-15,Iceland,1671
2018-10-15,Iceland,1676
2018-10-11,Iceland,1708
2018-09-11,Iceland,1688
2018-09-08,Iceland,1693
2018-06-26,Iceland,1709
2018-06-22,Iceland,1742
2018-06-16,Iceland,1782
2018-06-07,Iceland,1760
